"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"761","RT @jonsbass: A new wave of COVID-outbreak sweeps through China, Beijing plans to vaccinate 50 million people in 75 cities before the Chine…",FALSE,0,NA,2021-01-16 14:46:33,FALSE,NA,"1350454399391289346",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","A31X64Vijay",34,TRUE,FALSE,NA,NA
"762","RT @jonsbass: A new wave of COVID-outbreak sweeps through China, Beijing plans to vaccinate 50 million people in 75 cities before the Chine…",FALSE,0,NA,2021-01-16 14:46:28,FALSE,NA,"1350454379015413763",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vidyadharginde",34,TRUE,FALSE,NA,NA
"763","RT @jonsbass: A new wave of COVID-outbreak sweeps through China, Beijing plans to vaccinate 50 million people in 75 cities before the Chine…",FALSE,0,NA,2021-01-16 14:44:56,FALSE,NA,"1350453993395335172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HealthySkeptik",34,TRUE,FALSE,NA,NA
"764","RT @jonsbass: A new wave of COVID-outbreak sweeps through China, Beijing plans to vaccinate 50 million people in 75 cities before the Chine…",FALSE,0,NA,2021-01-16 14:43:01,FALSE,NA,"1350453508919607296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desertfox61I",34,TRUE,FALSE,NA,NA
"765","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 14:41:07,FALSE,NA,"1350453029716152320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mywang999",68,TRUE,FALSE,NA,NA
"766","RT @EduardoValenteI: #Beijing #PequiM #China (#Reuters)
#coronavac #Sinovac #Biotech
🇧🇷-#WebSummit #SEO #EduardoValente - #leadership #Glob…",FALSE,0,NA,2021-01-16 14:37:52,FALSE,NA,"1350452214406459393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EduardoValenteI",3,TRUE,FALSE,NA,NA
"767","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 14:22:59,FALSE,NA,"1350448466162548736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XinjiangGateway",68,TRUE,FALSE,NA,NA
"768","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 14:13:45,FALSE,NA,"1350446143361216521",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheDrBlanc",68,TRUE,FALSE,NA,NA
"769","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 14:13:28,FALSE,NA,"1350446074947768321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YAN_YAN1206",68,TRUE,FALSE,NA,NA
"770","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 14:03:44,FALSE,NA,"1350443622479646723",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","antonio22683672",68,TRUE,FALSE,NA,NA
"771","RT @shen_shiwei: “Many countries are already using vaccines, including those of #China, #Sinopharm and #Sinovac, which are our necessities…",FALSE,0,NA,2021-01-16 14:01:35,FALSE,NA,"1350443080277626884",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaKuoHua",13,TRUE,FALSE,NA,NA
"772","#donation #Sinovac #vaccine thank you https://t.co/lyWa5oiyHE",FALSE,0,NA,2021-01-16 13:49:10,FALSE,NA,"1350439957953855497",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","burongmangga",0,FALSE,FALSE,NA,NA
"773","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 13:21:42,FALSE,NA,"1350433044117794816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huysuzteyze1",68,TRUE,FALSE,NA,NA
"774","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 13:21:38,FALSE,NA,"1350433028087148545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Plagiste4you",68,TRUE,FALSE,NA,NA
"775","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 13:16:35,FALSE,NA,"1350431756130820098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tuvshinbat89",68,TRUE,FALSE,NA,NA
"776","health workers get vaccinated but ... Why are #politicians already on the #vaccination list? #Ankara 
-
A health wo… https://t.co/lXWAvqx6Hd",FALSE,1,NA,2021-01-16 13:08:14,TRUE,NA,"1350429655640264704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tameryazar",0,FALSE,FALSE,NA,NA
"777","Coronavirus worldwide: The number of confirmed cases surpasses 94,379,000 @Worldometers #Sinovac #PfizerBioNTech… https://t.co/Rakwyj9Xm4",FALSE,4,NA,2021-01-16 13:04:00,TRUE,NA,"1350428590177882113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IlkhaAgency",1,FALSE,FALSE,NA,NA
"778","#Pfizer #Sinovac #SputnikV #AstraZeneca #Moderna most common names in this month.",FALSE,0,NA,2021-01-16 13:01:40,FALSE,NA,"1350428005529767938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EARTHYGALII",0,FALSE,FALSE,NA,NA
"779","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:48:48,FALSE,NA,"1350424766897811456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joe5758",68,TRUE,FALSE,NA,NA
"780","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:44:27,FALSE,NA,"1350423670766800897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hourableteam1",68,TRUE,FALSE,NA,NA
"781","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:26:03,FALSE,NA,"1350419038644539392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TianXia1357Z",68,TRUE,FALSE,NA,NA
"782","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:23:43,FALSE,NA,"1350418453254053890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jovanowsky",68,TRUE,FALSE,NA,NA
"783","Mixed results for Sinovac #COVIDー19 #vaccine
“Researchers in Brazil reported that #CoronaVac, developed by Beijing-… https://t.co/I3yqrSQolb",FALSE,0,NA,2021-01-16 12:12:32,TRUE,NA,"1350415639685574657",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","charlesweijer",1,FALSE,FALSE,NA,NA
"784","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:05:36,FALSE,NA,"1350413892715950080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mani_Warrior313",68,TRUE,FALSE,NA,NA
"785","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:02:55,FALSE,NA,"1350413219836301315",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dlcmh",68,TRUE,FALSE,NA,NA
"786","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:02:53,FALSE,NA,"1350413211200229377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wakuraba12",68,TRUE,FALSE,NA,NA
"787","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 12:00:44,FALSE,NA,"1350412670944628737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BechirSaied",68,TRUE,FALSE,NA,NA
"788","🇰🇭 CAMBODIA 🇰🇭
2021-01-16
1 million donated doses of Sinovac from China.
https://t.co/B0Wf6lckZo
📢 RT #Sinovac",FALSE,0,NA,2021-01-16 12:00:01,FALSE,NA,"1350412488517550080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KRTpro_News",0,FALSE,FALSE,NA,NA
"789","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 11:59:46,FALSE,NA,"1350412425342955521",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zhang_heqing",68,TRUE,FALSE,NA,NA
"790","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 11:59:38,FALSE,NA,"1350412391159250946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ansari_sameer_3",68,TRUE,FALSE,NA,NA
"791","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 11:58:04,FALSE,NA,"1350411999050514433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Incrediblesale1",68,TRUE,FALSE,NA,NA
"792","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 11:58:03,FALSE,NA,"1350411992914296840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tom_Fowdy",68,TRUE,FALSE,NA,NA
"793","RT @shen_shiwei: 🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Azerbaijan…",FALSE,0,NA,2021-01-16 11:57:39,FALSE,NA,"1350411894176141313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aslamislahi01",68,TRUE,FALSE,NA,NA
"794","🇦🇿#Azerbaijan to begin mass vaccinations with #China's #Sinovac vaccine on Jan. 18, announced Shahmar Movsumov, Aze… https://t.co/HINZ2KQHhP",FALSE,248,NA,2021-01-16 11:57:17,TRUE,NA,"1350411799728852999",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shen_shiwei",68,FALSE,FALSE,NA,NA
"795","RT @zkusovac: #Livestream #Serbia President #Vucic, who by Constitution has absolutely NO executive power, welcoming 1 million doses of #Ch…",FALSE,0,NA,2021-01-16 11:52:03,FALSE,NA,"1350410485867433984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bakocjaksa",2,TRUE,FALSE,NA,NA
"796","RT @globaltimesnews: Trials result of #Sinovac’s #COVID19Vaccine in Brazil is good enough considering almost all participants are high-risk…",FALSE,0,NA,2021-01-16 11:43:51,FALSE,NA,"1350408419094654976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","delta8502",36,TRUE,FALSE,NA,NA
"797","The #SãoPaulo Government and #Butantan Institute revealed that the #Sinovac COVID-19 #vaccine is 15.6% less effecti… https://t.co/EAJ0fs83G0",FALSE,0,NA,2021-01-16 11:29:00,TRUE,NA,"1350404682435346433",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OpenAccessGov",0,FALSE,FALSE,NA,NA
"798","RT @shen_shiwei: 🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said such a thi…",FALSE,0,NA,2021-01-16 11:19:46,FALSE,NA,"1350402361076940800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshuamills044",15,TRUE,FALSE,NA,NA
"799","To Vaxx or Not to Vaxx... ? #CovidVaccine #COVID19Vaccine #vaccine #SputnikV #PfizerBioNTech #AstraZeneca #Moderna… https://t.co/XkXBo3MTdN",FALSE,0,NA,2021-01-16 11:14:49,TRUE,NA,"1350401112277360643",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","C90284166",0,FALSE,FALSE,NA,NA
"800","RT @CGTNOfficial: #Turkish President Erdogan gets first shot of the COVID-19 #Sinovac vaccine https://t.co/IJOMpTgupd",FALSE,0,NA,2021-01-16 10:42:10,FALSE,NA,"1350392896122466306",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CaoYi_MFA",60,TRUE,FALSE,NA,NA
"801","Done. She went in when I tweeted and by now she's vaccinated, just pending observation. 
Man, that was quick.… https://t.co/IOTd2JsNy7",FALSE,0,"dhirajkalro",2021-01-16 10:30:30,TRUE,"1350388132542369794","1350389963326713856","1026879553308962818","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhirajkalro",0,FALSE,FALSE,NA,NA
"802","At the Itihad medical centre after convincing the Mrs to get the vaccine. Let's see what the fuss is all about #Sinovac #UAE #vaccination",FALSE,1,NA,2021-01-16 10:23:14,FALSE,NA,"1350388132542369794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhirajkalro",0,FALSE,FALSE,NA,NA
"803","RT @CGTNOfficial: #Turkish President Erdogan gets first shot of the COVID-19 #Sinovac vaccine https://t.co/IJOMpTgupd",FALSE,0,NA,2021-01-16 10:14:52,FALSE,NA,"1350386027345547265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rauddinka",60,TRUE,FALSE,NA,NA
"804","RT @CGTNOfficial: #Turkish President Erdogan gets first shot of the COVID-19 #Sinovac vaccine https://t.co/IJOMpTgupd",FALSE,0,NA,2021-01-16 10:14:02,FALSE,NA,"1350385816107941889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmbZhouJian",60,TRUE,FALSE,NA,NA
"805","RT @IlkhaAgency: Coronavirus worldwide: The number of confirmed cases surpasses 94,379,000 @Worldometers #Sinovac #PfizerBioNTech #SputnikV…",FALSE,0,NA,2021-01-16 10:08:06,FALSE,NA,"1350384324386893825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mehmetemin2112",1,TRUE,FALSE,NA,NA
"806","@mojos55 Putin's #RT have been pushing this story, others saying that the #Sinovac used in #Brasil is only 50% effe… https://t.co/a3dKeEh5i0",FALSE,1,"mojos55",2021-01-16 10:03:05,TRUE,"1350186307205664770","1350383063721799680","351347712","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wezlangdon",0,FALSE,FALSE,NA,NA
"807","RT @RachaelRuble: #Turkey's #vaccine blitz tops 600,000 in two days of #Sinovac shots https://t.co/CRI0k9Phov",FALSE,0,NA,2021-01-16 10:01:00,FALSE,NA,"1350382538116759552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ethemerdinc",7,TRUE,FALSE,NA,NA
"808","RT @libijian2: #China's #COVID19 #vaccines safe and effective. #Sinopharm #Sinovac https://t.co/jPhKEaBrvw",FALSE,0,NA,2021-01-16 09:50:46,FALSE,NA,"1350379962197561344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fchaumac_chau",6,TRUE,FALSE,NA,NA
"809","RT @libijian2: Over 600000 health workers in #Turkey have received #Sinovac #vaccines. https://t.co/C029oYX9bz",FALSE,0,NA,2021-01-16 09:50:39,FALSE,NA,"1350379932514463744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fchaumac_chau",5,TRUE,FALSE,NA,NA
"810","Coronavirus worldwide: The number of confirmed cases surpasses 94,379,000 @Worldometers #Sinovac #PfizerBioNTech… https://t.co/sLzyTw7pWJ",FALSE,5,NA,2021-01-16 09:44:07,TRUE,NA,"1350378286988328960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IlkhaAgency",1,FALSE,FALSE,NA,NA
"811","RT @shen_shiwei: 🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said such a thi…",FALSE,0,NA,2021-01-16 09:32:43,FALSE,NA,"1350375421871722496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fchaumac_chau",15,TRUE,FALSE,NA,NA
"812","RT @RachaelRuble: #Turkey's #vaccine blitz tops 600,000 in two days of #Sinovac shots https://t.co/CRI0k9Phov",FALSE,0,NA,2021-01-16 09:17:05,FALSE,NA,"1350371486188654594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oxy96981336",7,TRUE,FALSE,NA,NA
"813","RT @PeoplesDailyapp: More than 600,000 health workers in #Turkey have received their first doses of #COVID19 shots developed by China's #Si…",FALSE,0,NA,2021-01-16 09:12:30,FALSE,NA,"1350370333128323072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fchaumac_chau",2,TRUE,FALSE,NA,NA
"814","#Livestream #Serbia President #Vucic, who by Constitution has absolutely NO executive power, welcoming 1 million do… https://t.co/Djt6a127YW",FALSE,11,NA,2021-01-16 09:07:48,TRUE,NA,"1350369149562793985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zkusovac",2,FALSE,FALSE,NA,NA
"815","Hong Kong is likely to delay the distribution of mainland Chinese producer #Sinovac #COVID19Vaccine because of a la… https://t.co/pIlANWWfwc",FALSE,0,NA,2021-01-16 08:55:58,TRUE,NA,"1350366170558443520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","scmackay",0,FALSE,FALSE,NA,NA
"816","RT @RachaelRuble: #Turkey's #vaccine blitz tops 600,000 in two days of #Sinovac shots https://t.co/CRI0k9Phov",FALSE,0,NA,2021-01-16 08:24:40,FALSE,NA,"1350358293429051393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeavenlyAntalya",7,TRUE,FALSE,NA,NA
"817","RT @RachaelRuble: #Turkey's #vaccine blitz tops 600,000 in two days of #Sinovac shots https://t.co/CRI0k9Phov",FALSE,0,NA,2021-01-16 08:23:30,FALSE,NA,"1350358000695980032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rendi10262930",7,TRUE,FALSE,NA,NA
"818","RT @RachaelRuble: #Turkey's #vaccine blitz tops 600,000 in two days of #Sinovac shots https://t.co/CRI0k9Phov",FALSE,0,NA,2021-01-16 08:21:25,FALSE,NA,"1350357475963367429",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sevdeboas",7,TRUE,FALSE,NA,NA
"819","RT @RachaelRuble: #Turkey's #vaccine blitz tops 600,000 in two days of #Sinovac shots https://t.co/CRI0k9Phov",FALSE,0,NA,2021-01-16 08:21:02,FALSE,NA,"1350357378559045637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salhaj",7,TRUE,FALSE,NA,NA
"820","#Turkey's #vaccine blitz tops 600,000 in two days of #Sinovac shots https://t.co/CRI0k9Phov",FALSE,22,NA,2021-01-16 08:19:52,FALSE,NA,"1350357086673235970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RachaelRuble",7,FALSE,FALSE,NA,NA
"821","RT @SerenaDong0108: Recep Tayyip Erdoğan,President of #Turkey is receiving #vaccine produced by China’s #Sinovac, as the country is about t…",FALSE,0,NA,2021-01-16 08:02:29,FALSE,NA,"1350352709820452869",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidguShanghai",1,TRUE,FALSE,NA,NA
"822","RT @MenSuen: How likely are you to use a condom that’s 50.4% effective of preventing pregnancy? 🤔 #sinovac #vaccine #casino #covid #coronav…",FALSE,0,NA,2021-01-16 07:54:56,FALSE,NA,"1350350810035716096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","orwellnow2047",14,TRUE,FALSE,NA,NA
"823","@avlademeir21 @IHateFakePple @ecijanaa @shemellin25 @ShameOnYouPpl @mattaplaca @ABSCBNNews #sinovac is one of the s… https://t.co/2wrBNM2i92",FALSE,4,"avlademeir21",2021-01-16 07:49:23,TRUE,"1350322594763866120","1350349416130088960","96948226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","papapiols",0,FALSE,FALSE,NA,NA
"824","RT @shen_shiwei: 🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said such a thi…",FALSE,0,NA,2021-01-16 07:39:26,FALSE,NA,"1350346912034123776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hourableteam1",15,TRUE,FALSE,NA,NA
"825","RT @Chinaembmanila: More than 600,000 health workers in #Turkey have received their first doses of COVID-19 shots developed by China's #Sin…",FALSE,0,NA,2021-01-16 07:08:46,FALSE,NA,"1350339194523066369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_3s2kkh",5,TRUE,FALSE,NA,NA
"826","RT @shen_shiwei: 🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said such a thi…",FALSE,0,NA,2021-01-16 06:46:13,FALSE,NA,"1350333520300834816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WowColorfulMart",15,TRUE,FALSE,NA,NA
"827","RT @shen_shiwei: 🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said such a thi…",FALSE,0,NA,2021-01-16 06:39:00,FALSE,NA,"1350331701323419649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tom_Fowdy",15,TRUE,FALSE,NA,NA
"828","Turkish health care minister receives Chinese covid vaccin #Sinovac https://t.co/2wChmTX3cw",FALSE,0,NA,2021-01-16 06:36:07,FALSE,NA,"1350330976728199171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoBigPump",0,FALSE,FALSE,NA,NA
"829","RT @shen_shiwei: 🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said such a thi…",FALSE,0,NA,2021-01-16 05:49:33,FALSE,NA,"1350319256055943169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tuvshinbat89",15,TRUE,FALSE,NA,NA
"830","RT @IlkhaAgency: Turkey’s death toll from COVID-19 reaches 23,664 @drfahrettinkoca #CoronaVac #Turkey #Sinovac #PfizerBioNTech #lockdown
ht…",FALSE,0,NA,2021-01-16 05:33:55,FALSE,NA,"1350315325741555712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sddkkurt8",2,TRUE,FALSE,NA,NA
"831","RT @IlkhaAgency: Turkey’s death toll from COVID-19 reaches 23,664 @drfahrettinkoca #CoronaVac #Turkey #Sinovac #PfizerBioNTech #lockdown
ht…",FALSE,0,NA,2021-01-16 05:33:02,FALSE,NA,"1350315102629728262",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sddkkurt8",2,TRUE,FALSE,NA,NA
"832","RT @IlkhaAgency: Coronavirus: Iran reports 6,485 new cases, 83 deaths in the last 24 hours #Iran #Corona #Sinovac #PfizerBioNTech #Tehran
h…",FALSE,0,NA,2021-01-16 05:32:58,FALSE,NA,"1350315084392914950",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sddkkurt8",2,TRUE,FALSE,NA,NA
"833","RT @Chinaembmanila: More than 600,000 health workers in #Turkey have received their first doses of COVID-19 shots developed by China's #Sin…",FALSE,0,NA,2021-01-16 05:32:20,FALSE,NA,"1350314923943841792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franckylime",5,TRUE,FALSE,NA,NA
"834","RT @shen_shiwei: 🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said such a thi…",FALSE,0,NA,2021-01-16 05:04:46,FALSE,NA,"1350307988410519553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Incrediblesale1",15,TRUE,FALSE,NA,NA
"835","🇰🇭 Prime Minister Hun Sen rejects reports that #Cambodia rejected #China's #Sinovac vaccine. “I have never said suc… https://t.co/sIvfJNmfNM",FALSE,98,NA,2021-01-16 05:02:19,TRUE,NA,"1350307372112044033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shen_shiwei",15,FALSE,FALSE,NA,NA
"836","RT @shen_shiwei: “Many countries are already using vaccines, including those of #China, #Sinopharm and #Sinovac, which are our necessities…",FALSE,0,NA,2021-01-16 04:54:47,FALSE,NA,"1350305473891880962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShowtimeMatthew",13,TRUE,FALSE,NA,NA
